Programme;Station;datetime;cost;profit;order_sum;male in %;new customer in %;vis
1200;25;2020-01-06 14:24:00;8.0;0.0;0.0;49.87812876673412;0.0;181
1143;27;2020-01-06 14:32:00;12.0;-0.6657397086099299;0.024901304623677154;11.28806153202544;0.0;172
27;46;2020-01-06 14:40:00;5.0;0.09507885128903988;0.004941606669889531;56.1822977982327;9.269363171450514;18
983;6;2020-01-06 14:41:00;14.0;0.3516721843240067;0.03622225099182431;4.806495673970856;28.79256180360776;81
1152;31;2020-01-06 14:47:00;5.0;-9.041840378189114;0.040176718485026276;85.12845923226594;62.42292523378785;27
1327;23;2020-01-06 14:49:00;17.0;-5.972612298077286;0.10220906586438981;7.598947073343787;0.0;154
483;1;2020-01-06 14:54:00;15.0;0.0;0.0;75.62715436996227;0.0;63
326;45;2020-01-06 14:55:00;12.0;0.019067601658992222;0.0031061235949949514;21.313935845863075;59.310775061229805;54
684;8;2020-01-06 14:56:00;16.0;-1.3067618166196882;0.029706495057203325;42.277814783615064;34.05744990175732;72
521;33;2020-01-06 15:01:00;5.0;-0.5151822246729434;0.017540764280191194;41.17679959910625;0.0;9
1103;21;2020-01-06 15:02:00;12.0;-0.4479435754185881;0.02458553479311971;64.1748184389534;53.01392039813102;18
62;40;2020-01-06 15:03:00;18.0;1.17619175938913;0.03773460805973959;99.65987765576848;63.30787432199301;9
33;46;2020-01-06 15:05:00;5.0;0.0;0.0;78.59651377475252;5.331843196069315;0
722;26;2020-01-06 15:08:00;8.0;0.05191753306997165;0.0043358931457689485;26.85480849446209;59.82795622797504;9
840;12;2020-01-06 15:09:00;81.0;0.24949494711957593;0.02083657229363703;92.592413543935;0.99390214304373;90
727;5;2020-01-06 15:12:00;30.0;0.0;0.0;76.26811777630903;15.763949321246521;63
47;25;2020-01-06 15:16:00;8.0;5.467966921131661;0.07344870415408439;41.00091482188964;9.24856983593964;18
191;9;2020-01-06 15:18:00;9.0;-1.0379785356736897;0.004803258221790759;47.73488179876898;79.20640605205541;36
1353;18;2020-01-06 15:18:00;12.0;-1.3719193804840453;0.006348573518109512;28.456794316785526;3.278174390876348;45
847;0;2020-01-06 15:26:00;33.0;0.8619373193373854;0.06047725358518831;21.69173762609503;53.023527227166525;108
1112;32;2020-01-06 15:27:00;5.0;0.14895970652401658;0.012413067753652645;84.93508884718457;10.344816882817327;18
639;35;2020-01-06 15:29:00;12.0;-0.02431118138895824;0.0005074645884218024;44.81880889853701;67.87587893169149;18
469;22;2020-01-06 15:30:00;989.0;0.0529254973973106;0.11322432680109568;96.46952135268256;44.30585911228022;1288
459;24;2020-01-06 15:30:00;286.0;0.015038099273412217;0.032171235988925614;7.190744171066443;0.0;372
1277;23;2020-01-06 15:37:00;17.0;0.0;0.0;98.4027146280994;9.835927075567305;108
1404;26;2020-01-06 15:37:00;8.0;0.0;0.0;31.382458934643363;3.9032085664569465;45
1252;36;2020-01-06 15:43:00;12.0;0.14462810082473718;0.0370996758243414;97.43872949112642;52.207234213473654;136
899;14;2020-01-06 15:54:00;11.0;-0.6689847374404235;0.02129262107312517;66.12411846902869;72.27288442049533;27
1116;45;2020-01-06 15:54:00;12.0;-0.7017322420703744;0.022334917209571863;64.92598413891805;69.15435052088928;36
33;46;2020-01-06 16:05:00;5.0;-0.040471704371803585;0.00020144957255123256;77.46650385072905;49.50139175904877;9
81;26;2020-01-06 16:05:00;8.0;-0.06475472699488573;0.000322319316081972;68.70883138833783;6.823689346103762;9
237;28;2020-01-06 16:07:00;380.0;-3.523322510673929;0.02260161814392644;93.27956973034868;0.0;707
216;23;2020-01-06 16:21:00;17.0;0.5447588489645696;0.027880332487990288;89.1117987102646;21.289972256992883;254
1199;17;2020-01-06 16:22:00;24.0;0.0;0.0;29.608494989807788;34.443421648671155;127
224;41;2020-01-06 16:27:00;12.0;0.05646570795504545;0.018832335756250138;20.642058211176174;78.3920101523148;81
641;26;2020-01-06 16:33:00;8.0;0.4335881586273016;0.03305061955246921;58.174106430130024;54.92656440600818;45
1233;31;2020-01-06 16:33:00;5.0;0.26955877586617955;0.02054734284346631;18.87107197044552;40.570484860161045;27
272;13;2020-01-06 16:39:00;19.0;0.061406085035914375;0.002616126432185358;46.56582716788981;60.90600372149747;81
983;6;2020-01-06 16:42:00;14.0;-1.178069355032749;0.005108311305055701;69.726515532994;33.58863639289376;99
1300;33;2020-01-06 16:43:00;5.0;0.0;0.0;78.18711774339165;0.0;36
273;10;2020-01-06 16:45:00;9.0;0.10617737439962796;0.0415494496811417;23.908654193896297;60.60852412407725;90
261;9;2020-01-06 16:54:00;9.0;0.0;0.0;75.57917353646285;13.503483461175612;36
783;45;2020-01-06 16:54:00;21.0;0.0;0.0;22.683454164086502;31.504602524379763;90
703;24;2020-01-06 16:55:00;450.0;0.0;0.0;71.0053595614541;0.0;544
842;34;2020-01-06 16:55:00;5.0;0.0;0.0;51.35557877193331;0.0;9
1218;8;2020-01-06 16:56:00;16.0;0.0;0.0;0.8584069490145119;67.78519310311198;18
1363;28;2020-01-06 17:01:00;323.0;;;28.612293266987322;15.68134165183082;54
1103;21;2020-01-06 17:02:00;12.0;;;64.64302953947126;0.0;0
33;46;2020-01-06 17:05:00;5.0;;;34.75418447999768;54.215302758266716;0
714;22;2020-01-06 17:09:00;1142.0;;;43.23438321594782;50.464907863428124;725
1018;7;2020-01-06 17:11:00;51.0;;;78.10295978708322;65.52092441330423;27
43;18;2020-01-06 17:12:00;12.0;;;18.219692436055734;5.942831564266978;9
899;14;2020-01-06 17:19:00;15.0;;;1.3167839304373263;0.0;45
825;26;2020-01-06 17:20:00;8.0;;;23.959574672977237;7.030491543085201;18
137;32;2020-01-06 17:20:00;5.0;;;27.121982606310514;21.08907084478067;18
839;12;2020-01-06 17:26:00;95.0;0.0;0.0;89.14574473231156;67.44132909922166;272
1252;36;2020-01-06 17:28:00;30.0;0.24720763746694407;0.008516886567782317;26.375000014331828;16.71327225280062;63
639;35;2020-01-06 17:30:00;12.0;0.07248851951967657;0.0024974005841470557;99.63130660966463;34.20197276629667;36
1486;15;2020-01-06 17:35:00;9.0;442.5966594446552;0.22245279767071413;73.82681776236012;2.7194293197169443;63
274;10;2020-01-06 17:42:00;12.0;-4.0632623583517615;0.05285701292178657;55.80372122414845;0.0;335
33;46;2020-01-06 17:45:00;5.0;-0.09892090144822449;0.007717154071265655;38.05232919643727;64.13243932738858;136
1409;34;2020-01-06 17:50:00;5.0;28.176689445274295;0.07558943747671412;91.2114914149606;73.83284603439536;99
941;30;2020-01-06 17:54:00;33.0;-1.8654858173875757;0.06902589867637311;6.670483722959231;0.0;390
742;8;2020-01-06 17:56:00;16.0;7.786504446218259;0.07865931422681045;72.11776338494147;58.245415092208376;108
680;25;2020-01-06 17:58:00;8.0;-3.014809322994905;0.06409724285373589;36.359945017387986;72.02978646411415;27
1153;2;2020-01-06 18:05:00;74.0;0.34127948751776743;0.002488124977303135;12.701525718660168;75.92846292588753;72
1105;26;2020-01-06 18:06:00;8.0;0.0;0.0;32.33881844349767;9.230892387446005;9
1392;38;2020-01-06 18:07:00;36.0;3.851569330766363;0.06312962088596798;87.20044149060529;27.648053467431325;36
659;28;2020-01-06 18:10:00;323.0;0.0;0.0;27.41536957974725;1.9651026745797289;263
873;11;2020-01-06 18:11:00;12.0;-0.11085769934565858;0.002335828755669138;40.5731598514015;0.0;9
1232;31;2020-01-06 18:22:00;19.0;0.0;0.0;11.374666759701146;17.829328495149362;90
308;33;2020-01-06 18:27:00;10.0;-0.2070842828178515;0.0032757484959534586;24.856982165552765;72.7390191581552;9
1278;16;2020-01-06 18:28:00;184.0;-0.2660914476378222;0.005886747354326021;76.08284679858089;73.80573874209412;226
576;42;2020-01-06 18:28:00;1685.0;-2.524440923712468;0.05584826592789899;36.03691636405259;0.6586106813505879;2087
888;43;2020-01-06 18:29:00;0.0;3.524777215517134e-08;3.4318475391970534e-09;68.24064522234121;0.0;0
276;10;2020-01-06 18:30:00;12.0;1.0606330322389135e-05;1.0326697658099212e-06;95.26948852602443;61.663294716945515;18
1117;21;2020-01-06 18:31:00;12.0;-8.233258242781863;0.10502267907305357;47.72123855333268;23.251612423516974;18
836;0;2020-01-06 18:38:00;33.0;0.0;0.0;19.446631637933077;0.0;45
833;44;2020-01-06 18:42:00;28.0;-0.5889027530045483;0.03717520078422975;64.98831458869326;31.776489251599465;99
33;46;2020-01-06 18:45:00;5.0;-0.1459483232018398;0.035632341571840725;21.66883338659925;65.84370624319793;27
1226;25;2020-01-06 18:48:00;8.0;0.0;0.0;59.23945843470834;7.268103995408367;45
1105;26;2020-01-06 18:49:00;8.0;-0.0101380210751696;0.0018699623397342056;46.45180726064925;76.74555562812587;45
983;6;2020-01-06 18:53:00;12.0;-3.6318073077833493;0.02689874061433424;66.42694946129832;0.0;45
1102;16;2020-01-06 18:54:00;121.0;0.0;0.0;21.879829297779484;65.12528638650177;226
1050;8;2020-01-06 18:56:00;16.0;0.0;0.0;70.78639815502706;40.68514323291059;45
1431;32;2020-01-06 18:59:00;5.0;0.0;0.0;59.96714193772089;31.602505356022775;72
873;11;2020-01-06 19:11:00;12.0;0.38449677814660643;0.010011584293406347;85.42297725726672;36.50103486599518;54
424;18;2020-01-06 19:12:00;12.0;-1.3324544809870984;0.028565612105048467;56.57442651789243;0.0;81
673;25;2020-01-06 19:14:00;8.0;-2.6229926254843474;0.030929902829442888;19.480104627497717;73.5607026264337;54
1252;36;2020-01-06 19:18:00;30.0;0.0;0.0;0.8470424438315471;0.0;181
275;10;2020-01-06 19:23:00;12.0;-1.4205419995135506;0.026074686860678774;61.42394231704724;55.06549774492474;45
147;45;2020-01-06 19:24:00;36.0;0.0;0.0;32.01409604460925;59.718486694249435;81
1504;16;2020-01-06 19:26:00;131.0;-0.05033730549132946;0.0012404000418956786;61.36627870216531;0.0;172
1008;0;2020-01-06 19:27:00;33.0;-0.2164777570157384;0.01141345970298129;61.93090024525405;27.574196253904987;54
705;7;2020-01-06 19:28:00;51.0;-0.2062623303708376;0.028127323783532207;34.27647915188716;7.829170841827466;81
151;41;2020-01-06 19:28:00;27.0;-0.10968302744425724;0.014957118059007717;78.47731991216817;29.292961130568358;45
639;35;2020-01-06 19:30:00;12.0;-0.640208545732976;0.008036938469341606;89.63295124542061;56.41874075705739;90
673;25;2020-01-06 19:41:00;8.0;11.346256562531844;0.06127409860709844;33.429599267711076;0.0;117
983;6;2020-01-06 19:43:00;12.0;-6.21937876301341;0.06574128586289575;32.48464916583187;76.30803098427651;172
263;26;2020-01-06 19:43:00;8.0;-4.099712939700677;0.043335582313704754;29.779242633351345;25.569854679309564;117
33;46;2020-01-06 19:45:00;5.0;-0.16958055332697936;0.0035145507497123213;11.97810432583941;0.0;54
15;34;2020-01-06 19:45:00;5.0;-0.1724876485268704;0.003574800191135961;12.065721391290918;48.27733923200222;54
147;45;2020-01-06 19:51:00;36.0;-0.051515095558051414;0.004994167712216965;92.83882966828077;44.648769401419045;127
1188;8;2020-01-06 19:56:00;16.0;3.6766960107062947;0.10053583469707023;59.2309900126918;72.87128866467856;81
541;17;2020-01-06 19:56:00;32.0;7.4466697214727935;0.20362226139491177;60.32772224439563;0.0;154
50;21;2020-01-06 20:02:00;15.0;0.9503809733663381;0.06581317964729544;49.86919582655642;74.90182801889748;136
930;26;2020-01-06 20:10:00;8.0;0.49259980010562077;0.0029675468153305;26.609802309771048;5.77896602244466;45
301;10;2020-01-06 20:11:00;24.0;2.3873423014272084;0.013314351667621389;38.42266769517509;50.01543826192366;90
1489;25;2020-01-06 20:11:00;8.0;0.7790665853354445;0.0043449012248675005;5.5658424323773215;64.06549748449825;27
137;33;2020-01-06 20:11:00;53.0;5.3028063196715;0.029574069928381498;82.19644908792745;71.78807776801845;199
889;31;2020-01-06 20:12:00;29.0;0.1635797561552323;0.0008197251271766879;87.21979542817887;15.084058242023417;72
880;9;2020-01-06 20:13:00;24.0;0.481929165928853;0.006337750816984115;23.37259531317548;73.17687016781997;63
855;27;2020-01-06 20:14:00;18.0;0.0;0.0;64.41914107470154;23.581348132922685;27
983;6;2020-01-06 20:15:00;14.0;0.005942118717817499;0.0005696172942845945;36.917385030457915;0.0;18
639;35;2020-01-06 20:22:00;14.0;0.007008356198542628;0.0006226785258331847;53.3999226259157;46.92621484061584;245
1485;15;2020-01-06 20:40:00;12.0;0.0;0.0;83.47415713090045;0.0;326
1006;25;2020-01-06 20:46:00;8.0;0.0;0.0;68.78060519253262;0.0;45
671;42;2020-01-06 20:49:00;2620.0;48.87812336197195;0.16229210201075922;20.097053163927846;5.370183833741411;3793
1104;43;2020-01-06 20:49:00;0.0;0.001865577227556181;6.194355038578597e-06;28.45715348264407;23.28487331853583;0
225;28;2020-01-06 20:53:00;679.0;-37.070332893966224;0.7565657864330997;25.934780872748487;24.339978619845276;1197
663;8;2020-01-06 20:56:00;20.0;0.034605139184715424;0.0006363755348721971;83.8727660065081;9.871828976880487;36
1007;0;2020-01-06 20:59:00;54.0;0.0;0.0;94.84859143722237;0.0;54
1449;5;2020-01-06 20:59:00;54.0;0.0;0.0;31.808547274919718;0.0;54
50;21;2020-01-06 21:02:00;15.0;0.0;0.0;90.7060776110195;48.89488000625694;45
767;18;2020-01-06 21:08:00;15.0;-0.015315967594541024;0.013937925838735286;35.3746291409993;72.44012639545556;63
33;46;2020-01-06 21:10:00;5.0;4.308145873664629;0.02460163543537251;36.222803462878495;44.03067439317887;27
1300;32;2020-01-06 21:10:00;24.0;19.832752300264563;0.11325478664818683;42.37740494032918;73.97008246705587;127
880;9;2020-01-06 21:14:00;24.0;0.0;0.0;98.81592195740568;58.80810531328906;27
1006;25;2020-01-06 21:21:00;8.0;0.0;0.0;80.11634235579751;66.98374819587386;9
639;35;2020-01-06 21:30:00;14.0;-5.5086216729276964;0.13346539464545748;98.64714556324746;39.4926176896847;108
1447;22;2020-01-06 21:34:00;8562.0;-37.36978677522925;0.538479029119807;15.788186297057205;38.51952113236764;8230
783;45;2020-01-06 21:37:00;51.0;0.0744788397184483;0.0005833098708943045;8.780523246616333;69.46219519623342;72
15;34;2020-01-06 21:40:00;5.0;0.0;0.0;95.14476058558974;0.0;9
643;10;2020-01-06 21:41:00;24.0;0.0;0.0;62.38476662394553;61.054353229756586;36
504;25;2020-01-06 21:47:00;8.0;0.7356451169485679;0.015044581832211183;40.842430860709236;70.73319951043989;9
1431;33;2020-01-06 21:49:00;53.0;0.0;0.0;40.239011913374455;1.2197842061472528;63
1025;13;2020-01-06 21:53:00;33.0;-0.306686647747497;0.012928837561493618;40.52549783999708;52.754345567088805;63
901;31;2020-01-06 21:56:00;29.0;0.37831921228206;0.0413258981511823;92.6855396426567;50.91804980412114;72
701;18;2020-01-06 21:58:00;15.0;0.0;0.0;25.133448912497336;30.120329870626875;27
47;25;2020-01-07 08:26:00;8.0;0.0;0.0;6.750989659814177;24.57577070765293;172
722;26;2020-01-07 08:48:00;8.0;0.0;0.0;82.65926861598929;0.0;81
1423;23;2020-01-07 09:01:00;17.0;3.587611263436773;0.09947563413578646;34.905625146905706;54.53758188513474;263
890;11;2020-01-07 09:09:00;9.0;0.09780765651220569;0.0040370014269330914;40.12471183613733;44.74863533452495;27
1442;17;2020-01-07 09:09:00;20.0;0.2035342791847449;0.008400857405228548;51.221098566982434;0.0;63
891;4;2020-01-07 09:10:00;27.0;0.35033843270599346;0.014460184439314341;80.80477193609454;3.3695915317052254;90
639;35;2020-01-07 09:12:00;10.0;-0.3048903689911377;0.00813268556620035;41.17333880213627;0.0;36
81;26;2020-01-07 09:14:00;8.0;0.0;0.0;38.46998259213513;25.63472642238205;27
700;3;2020-01-07 09:15:00;30.0;-1.1344026768298359;0.014432001406102042;95.62230320125661;18.449589138002793;127
1226;25;2020-01-07 09:15:00;8.0;-0.2942911306475425;0.003744005632266142;94.8094268298888;0.0;36
29;46;2020-01-07 09:25:00;5.0;0.020298145300921843;0.0008843869507184542;64.1821578270936;0.0;108
412;1;2020-01-07 09:30:00;12.0;0.19911658481167274;0.001903202814303425;7.757549447982703;47.192251413391105;18
699;33;2020-01-07 09:30:00;5.0;0.08425485885813443;0.0008053276157242471;95.54877474662077;46.89613385476967;9
890;11;2020-01-07 09:31:00;9.0;0.0;0.0;14.09779567457643;28.257315143594568;27
807;21;2020-01-07 09:31:00;6.0;0.0;0.0;50.78730807204692;42.96376142839285;18
274;10;2020-01-07 09:37:00;9.0;7.457981038126065;0.012598981036782517;2.1940963651138623;39.505608119730326;27
817;29;2020-01-07 09:38:00;25.0;3.3863297328156197;0.03911378865373605;79.74046140422217;34.988380310277805;72
1404;26;2020-01-07 09:39:00;8.0;3.8355953886303333;0.053207584690975834;18.25956381154038;72.42661597055104;27
891;4;2020-01-07 09:44:00;27.0;-3.5739410708863573;0.10124249356530231;84.92901562758675;65.29106011875204;90
62;40;2020-01-07 09:45:00;16.0;-7.619269348363239;0.07349372329425402;34.31356626486127;42.536262597848136;45
1006;25;2020-01-07 09:48:00;8.0;0.0;0.0;91.21449075753402;0.4751520351125542;45
1041;31;2020-01-07 09:48:00;5.0;0.0;0.0;2.452466989824209;0.0;27
836;0;2020-01-07 09:53:00;21.0;0.15381713853754367;0.00644911074540786;48.27654292207999;21.385156177768337;136
933;8;2020-01-07 09:56:00;12.0;-3.7127594191028668;0.047253199303841545;27.091193195321384;20.09962165472077;245
29;46;2020-01-07 10:05:00;5.0;0.0;0.0;78.4900010504766;0.0;27
641;26;2020-01-07 10:07:00;8.0;0.0;0.0;70.73420073579351;0.0;36
890;11;2020-01-07 10:08:00;9.0;0.0;0.0;86.7661091443383;8.943169092342448;45
1112;32;2020-01-07 10:15:00;5.0;0.12480077093694285;0.007856114829801147;52.19989242061561;28.370030449157234;72
1006;25;2020-01-07 10:21:00;8.0;3.7221308360269423;0.0059618991268582935;72.34364407514578;35.61925397806683;154
276;10;2020-01-07 10:28:00;9.0;0.21033572834564535;0.004107682560664136;9.19152172877884;30.326937507564004;99
890;11;2020-01-07 10:30:00;9.0;1.0641859091566732;0.009207800827673664;19.89613607477577;0.0;99
930;26;2020-01-07 10:33:00;8.0;2.101074512978889;0.021183306982521057;84.6556230279217;23.627646401517694;81
1251;36;2020-01-07 10:34:00;12.0;-0.05337729183950256;0.008170394275234385;21.137583569288054;72.26900532112022;90
1332;20;2020-01-07 10:36:00;25.0;-0.1877586775888882;0.07651422866560893;65.3596658184367;22.92292796863061;154
1150;2;2020-01-07 10:40:00;29.0;0.14961882296289591;0.0033582163549037026;53.881337569460676;78.66640857265554;81
1292;18;2020-01-07 10:40:00;9.0;0.0480626708973368;0.0010787736748057262;6.657461547203091;66.74428948330814;27
555;27;2020-01-07 10:41:00;3.0;0.17074401511438514;0.0037532468291091485;81.44629186042029;68.94531248817968;9
552;24;2020-01-07 10:45:00;204.0;-2.767871772287597;0.044812201364181126;26.602865999533453;77.69790823148438;272
504;25;2020-01-07 10:47:00;8.0;1.0073927291503406;0.004004547808779927;88.3905106504288;61.09588446788199;9
896;14;2020-01-07 10:50:00;11.0;0.0;0.0;79.0343326153458;41.116720451468666;18
1218;8;2020-01-07 10:56:00;12.0;47.140601853709626;0.05482971090579806;81.25215823731709;3.2200232483453135;81
807;21;2020-01-07 11:02:00;6.0;-3.459898346413654;0.1456956190424949;74.55776066951037;0.0;63
29;46;2020-01-07 11:05:00;5.0;-0.6191273033460529;0.005987092690822655;27.763303142904526;36.169872002939535;36
1294;6;2020-01-07 11:05:00;12.0;-1.4422779045823075;0.013947134061108118;52.96138858642073;0.0;81
884;4;2020-01-07 11:09:00;39.0;-0.4557642285837855;0.014383099786777662;43.52389682256226;22.581556958697874;99
890;11;2020-01-07 11:10:00;9.0;-0.16181706216604805;0.005106655604740179;87.62971463225588;3.3758920622652795;36
639;35;2020-01-07 11:12:00;10.0;0.0;0.0;53.60389199901876;0.0;27
551;9;2020-01-07 11:13:00;3.0;-0.0034205554741812564;2.2248175105757518e-05;57.08097115232806;39.40264101719529;9
254;33;2020-01-07 11:13:00;5.0;-0.005681795166844705;3.695586133338917e-05;70.91032349760674;50.54366245776376;18
151;41;2020-01-07 11:13:00;15.0;-0.017160169241278448;0.00011161416705740771;32.66076947292542;27.08018106283358;45
504;25;2020-01-07 11:15:00;8.0;0.35010409053186614;0.01076069589619049;20.130157821503715;52.93462880381149;27
275;10;2020-01-07 11:16:00;9.0;0.4458092032460551;0.011316363065322606;17.865160769441466;48.599589724613296;36
825;26;2020-01-07 11:18:00;8.0;0.06517988672553168;0.008181444553942761;19.60225707126373;60.932744262426965;36
752;38;2020-01-07 11:18:00;12.0;0.09787146192830619;0.0122849237610918;31.305600491136843;34.5863420664955;54
887;23;2020-01-07 11:19:00;17.0;1.2829345187887509;0.011895577699326554;60.43619481475665;3.752852335509033;81
296;30;2020-01-07 11:22:00;33.0;0.0;0.0;78.27068354378606;0.0;208
1486;15;2020-01-07 11:25:00;8.0;1.0250671828211912;0.03967053539039861;9.197888193269355;4.491238916215842;72
357;31;2020-01-07 11:26:00;5.0;4.992579297589244;0.06597334920806355;14.421889038938874;4.085798545235161;45
1119;27;2020-01-07 11:32:00;3.0;0.0;0.0;63.015411369869526;74.69635676759913;27
1282;2;2020-01-07 11:33:00;29.0;0.09416657147851235;0.02043506144916748;63.79142431384307;43.48732285677949;235
1386;25;2020-01-07 11:42:00;8.0;0.909095425967412;0.010671623379648458;71.55409671043762;0.0;36
81;26;2020-01-07 11:45:00;8.0;0.9356728638089216;0.07523751798691101;38.76593596240849;68.15368228847414;36
884;4;2020-01-07 11:47:00;39.0;5.8181735045807805;0.037783634412817665;27.483829628279423;73.24341794310875;163
421;17;2020-01-07 11:53:00;24.0;1.0194127919258678;0.11206042963549522;42.214560914105505;63.946993642106634;117
349;31;2020-01-07 11:56:00;5.0;0.0;0.0;36.73494200065313;47.14431794740554;36
773;13;2020-01-07 11:57:00;16.0;0.0;0.0;54.11312989505321;57.58868339553733;108
984;9;2020-01-07 12:03:00;3.0;-0.0011290691242674912;0.0005802910135281464;24.80385474185448;0.0;27
1409;34;2020-01-07 12:05:00;5.0;-4.197960934393664;0.047123109313108806;16.080592730911036;42.38982931371309;36
1386;25;2020-01-07 12:08:00;8.0;-0.050807424970682254;0.0005925209948426521;69.73287410437851;22.106294450081258;45
259;32;2020-01-07 12:08:00;5.0;-0.03237287254769135;0.00037753550113868103;45.89830119894119;56.3341238724704;27
903;23;2020-01-07 12:12:00;17.0;0.0;0.0;52.946457905311064;55.62328072842655;36
1251;36;2020-01-07 12:12:00;12.0;0.0;0.0;8.357718584459006;43.76662938935915;27
81;26;2020-01-07 12:13:00;8.0;0.33559529445840075;0.005322317130819988;77.88535164751379;0.0;18
694;44;2020-01-07 12:13:00;14.0;0.61090148451033;0.009688489349947442;87.13995290197519;0.0;27
33;46;2020-01-07 12:20:00;5.0;-2.4676403107948937;0.06049642740632512;26.76860376026958;0.0;145
452;31;2020-01-07 12:26:00;5.0;0.0;0.0;88.76500413831337;0.0;108
788;11;2020-01-07 12:29:00;9.0;-0.2499671886579872;0.0021678014291087147;33.50084836663919;56.147060283715035;117
1103;21;2020-01-07 12:31:00;6.0;-0.8685550759385968;0.03944800464581228;25.513959771609862;0.0;72
828;9;2020-01-07 12:32:00;3.0;-0.086088465899551;0.006374001294631661;3.9027380850112148;28.618529227921314;27
1080;1;2020-01-07 12:33:00;12.0;1.4426013297074516;0.01072272654394126;22.532586501765206;32.39957159321369;81
1404;26;2020-01-07 12:40:00;8.0;0.0;0.0;82.96720612946974;75.39906994967878;63
424;18;2020-01-07 12:41:00;9.0;-0.9196419676988903;0.03543751816245019;17.25315910661451;36.00919173146396;72
308;33;2020-01-07 12:44:00;5.0;-1.446354399357988;0.01760137656305441;46.28667224790696;19.479726018388405;163
1197;8;2020-01-07 12:56:00;12.0;3.5283361857061117;0.058434737666626546;71.99480396023965;1.4055024013787971;90
1294;6;2020-01-07 13:01:00;12.0;0.0;0.0;27.665105165577774;49.38187017089942;36
250;25;2020-01-07 13:01:00;8.0;0.0;0.0;80.20511872251083;35.49483284393575;27
788;11;2020-01-07 13:02:00;12.0;0.019534560262206874;0.00014249936799380544;42.43740836267177;65.04310906010566;54
903;23;2020-01-07 13:03:00;17.0;0.3009215518301955;0.012315180023323838;37.66678868710014;24.38330061531005;72
641;26;2020-01-07 13:09:00;8.0;0.5504165349755857;0.007041763064701167;6.148641790124721;26.051841253850803;63
177;20;2020-01-07 13:18:00;29.0;7.71181956983836;0.12461256794751677;18.14532978465303;0.0;199
33;46;2020-01-07 13:20:00;5.0;3.3838185308300406e-05;1.0077359648905311e-05;90.72997302424433;79.47847616523573;0
1093;22;2020-01-07 13:20:00;1446.0;0.008601381752230523;0.002561579960775738;88.78578595284706;52.66412576888963;771
1442;17;2020-01-07 13:21:00;24.0;0.0;0.0;6.237289503876864;30.638989985003548;54
673;25;2020-01-07 13:28:00;8.0;0.0;0.0;88.37733375357367;65.43076322226312;54
639;35;2020-01-07 13:30:00;12.0;0.4116827018251468;0.006887991195021498;97.79482758982417;7.939977042598919;81
788;11;2020-01-07 13:33:00;12.0;0.08193428945435666;0.0017875542698398538;83.06957748298967;44.13095542859665;63
908;15;2020-01-07 13:35:00;9.0;1.290002825076226;0.009441818365947536;56.1347225499268;0.0;27
1414;26;2020-01-07 13:36:00;8.0;0.7646418794135131;0.005596584441582556;40.173666987561894;56.782903493856395;18
707;29;2020-01-07 13:37:00;29.0;0.0;0.0;90.92447688947456;47.44002544301728;36
62;40;2020-01-07 13:38:00;18.0;0.0;0.0;38.61310901774492;65.56455151561723;54
1251;36;2020-01-07 13:47:00;12.0;-10.37701122946913;0.019628215864892627;68.64372138516515;73.3861173328919;154
140;23;2020-01-07 13:48:00;17.0;-13.347505151088024;0.01917986510446045;33.81830004684505;37.26395617450367;217
1225;32;2020-01-07 13:53:00;5.0;0.0;0.0;55.293370216028315;38.78872550426924;36
673;25;2020-01-07 13:54:00;8.0;-0.193918593023691;0.005591085233004608;42.92666174706178;68.86842025587535;45
15;34;2020-01-07 13:55:00;5.0;4.367630216917186;0.08213466508678835;31.90834179328007;4.499834591272762;54
1092;31;2020-01-07 14:02:00;5.0;0.00017054455246777458;4.9476901348995453e-05;26.38783497502847;4.598782741946824;117
1414;26;2020-01-07 14:03:00;8.0;0.5526730393305493;0.007594525629610868;21.665714524126567;0.0;199
1458;44;2020-01-07 14:13:00;20.0;0.0;0.0;59.458205890083384;69.34561643740663;117
33;46;2020-01-07 14:20:00;5.0;0.0;0.0;80.51521756289833;30.93139381531678;108
1112;33;2020-01-07 14:27:00;5.0;-2.5280227086932276;0.024108293754506637;85.18449442357186;64.14823376813807;36
648;18;2020-01-07 14:28:00;12.0;-6.215005746115806;0.023208648566513564;84.19490480178779;11.557799389481623;90
1103;21;2020-01-07 14:31:00;12.0;-0.09788113235184177;0.014227175718682003;12.241140925842275;0.0;45
140;23;2020-01-07 14:32:00;17.0;-0.14896191437744946;0.021651847300061994;7.401935602940879;42.299675496436656;63
861;27;2020-01-07 14:40:00;12.0;0.0;0.0;9.768149103829572;67.48519301769774;54
1200;25;2020-01-07 14:42:00;8.0;-0.054189523658755394;0.0007049252791587347;83.7572318409945;0.0;27
1212;30;2020-01-07 14:42:00;33.0;-0.2057140341067426;0.0026760342798498697;80.350188933738;43.17990105231984;117
983;6;2020-01-07 14:43:00;14.0;7.758388702661574;0.03855538436885759;79.44243517189908;25.876863063866246;108
722;26;2020-01-07 14:52:00;8.0;2.2404963799249393;0.0071296018309936334;35.04323539996002;71.00521127940324;63
796;8;2020-01-07 14:56:00;16.0;0.023786379729842787;0.0017890096717215068;94.82239572814095;47.55309325537294;154
140;23;2020-01-07 15:17:00;17.0;-1.2981401724844281;0.011051758904580773;76.1523758812752;9.936474221527842;290
